trial_number,trial_type,cycle_number,first_color,first_orientation,correct_response,visual_field,spatial_frequency,first_stim,second_stim,stimulus_frame_duration,fixation,answer,rt,accuracy,staircase_dv,staircase_trial_num,staircase_previous_correct,staircase_reversal,staircase_reversal_num,staircase_phase,staircase_step_size,staircase_powers_law,staircase_siam,staircase_over,staircase_name,staircase_conv_p,staircase_step_hit,staircase_step_miss,threshold_low1,threshold_low2,threshold_low3,threshold_low4,threshold_low6,threshold_high1,threshold_high2,threshold_high3,threshold_high4,threshold_high6,frame_rate,participant,psychopyVersion,frame_rate_detected
600,"['low', 4]",4,black,45,right,down,low,black_low_45_down,white_low_135_down,3,1.750410417,left,0.5367767,0,3,59,1,TRUE,20,1,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
601,"['high', 4]",4,black,135,left,down,high,black_high_135_down,white_high_45_down,8,1.522619807,right,0.2188734,0,8,48,1,FALSE,16,1,1,1,TRUE,FALSE,high_4,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
602,"['low', 6]",6,black,135,left,down,low,black_low_135_down,white_low_45_down,1,1.081291885,left,0.673823,1,1,60,1,FALSE,20,1,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
603,"['low', 4]",4,white,135,right,down,low,white_low_135_down,black_low_45_down,6,1.864637383,left,0.5643496,0,6,60,0,TRUE,21,1,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
604,"['high', 6]",6,white,45,left,down,high,white_high_45_down,black_high_135_down,14,1.743619665,left,2.1639687,1,14,54,0,FALSE,20,1,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
605,"['low', 1]",1,white,135,right,up,low,white_low_135_up,black_low_45_up,14,1.460485984,right,0.4192558,1,14,58,0,TRUE,23,1,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
606,"['high', 4]",4,black,45,right,down,high,black_high_45_down,white_high_135_down,11,1.797023043,right,0.3289767,1,11,49,0,TRUE,17,1,1,1,TRUE,FALSE,high_4,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
607,"['low', 1]",1,black,45,right,down,low,black_low_45_down,white_low_135_down,13,1.224947002,left,0.2990194,0,13,59,1,TRUE,24,1,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
608,"['high', 6]",6,white,135,right,up,high,white_high_135_up,black_high_45_up,13,1.375542678,right,0.3113518,1,13,55,1,TRUE,21,1,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
609,"['low', 2]",2,black,45,right,down,low,black_low_45_down,white_low_135_down,1,1.593964881,right,0.4317679,1,1,70,1,FALSE,24,1,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
610,"['high', 3]",3,black,135,left,up,high,black_high_135_up,white_high_45_up,14,1.748344767,right,0.3021436,0,14,62,1,TRUE,30,1,1,1,TRUE,TRUE,high_3,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
611,"['low', 2]",2,black,135,left,up,low,black_low_135_up,white_low_45_up,1,1.120202534,right,0.2667702,0,1,71,1,FALSE,24,1,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
612,"['low', 1]",1,white,135,right,down,low,white_low_135_down,black_low_45_down,16,1.189756694,right,0.1942518,1,16,60,0,TRUE,25,1,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
613,"['high', 3]",3,black,135,left,up,high,black_high_135_up,white_high_45_up,14,1.736279103,right,0.2189035,0,14,62,1,TRUE,30,1,1,1,TRUE,TRUE,high_3,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
614,"['low', 3]",3,black,45,right,up,low,black_low_45_up,white_low_135_up,4,1.15066917,right,0.1514176,1,4,58,1,TRUE,24,1,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
615,"['high', 2]",2,black,135,left,down,high,black_high_135_down,white_high_45_down,18,1.595583183,left,0.3572804,1,18,70,1,FALSE,27,1,1,1,TRUE,FALSE,high_2,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
616,"['high', 1]",1,white,135,right,up,high,white_high_135_up,black_high_45_up,19,1.641664657,right,0.2327078,1,19,61,1,FALSE,23,1,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
617,"['low', 2]",2,white,135,right,down,low,white_low_135_down,black_low_45_down,4,1.84689591,right,0.2790854,1,4,72,0,TRUE,25,1,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
618,"['low', 2]",2,white,45,left,down,low,white_low_45_down,black_low_135_down,3,1.911242857,left,0.3191576,1,3,73,1,TRUE,26,1,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
619,"['high', 1]",1,black,45,right,up,high,black_high_45_up,white_high_135_up,18,1.561191545,left,0.1452389,0,18,62,1,FALSE,23,1,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
620,"['low', 3]",3,black,135,left,up,low,black_low_135_up,white_low_45_up,3,1.121111152,right,0.2805329,0,3,59,1,FALSE,24,1,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
621,"['high', 4]",4,black,45,right,down,high,black_high_45_down,white_high_135_down,10,1.57039818,right,0.6895669,1,10,50,1,TRUE,18,1,1,1,TRUE,FALSE,high_4,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
622,"['high', 1]",1,black,135,left,down,high,black_high_135_down,white_high_45_down,21,1.639841243,left,0.6694472,1,21,63,0,TRUE,24,1,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
623,"['high', 2]",2,white,135,right,down,high,white_high_135_down,black_high_45_down,17,1.400733341,right,0.7573198,1,17,71,1,FALSE,27,1,1,1,TRUE,FALSE,high_2,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
624,"['low', 1]",1,black,135,left,down,low,black_low_135_down,white_low_45_down,15,1.750768324,right,0.5628262,0,15,61,1,TRUE,26,1,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
625,"['low', 3]",3,white,45,left,up,low,white_low_45_up,black_low_135_up,6,1.580831094,left,0.4621122,1,6,60,0,TRUE,25,1,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
626,"['high', 3]",3,white,135,right,up,high,white_high_135_up,black_high_45_up,14,1.638798941,right,1.6860924,1,14,62,1,TRUE,30,1,1,1,TRUE,TRUE,high_3,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
627,"['high', 4]",4,black,45,right,down,high,black_high_45_down,white_high_135_down,9,1.773054786,left,0.2928397,0,9,51,1,FALSE,18,1,1,1,TRUE,FALSE,high_4,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
628,"['high', 2]",2,black,45,right,down,high,black_high_45_down,white_high_135_down,16,1.257259247,left,0.4163621,0,16,72,1,FALSE,27,1,1,1,TRUE,FALSE,high_2,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
629,"['high', 6]",6,white,135,right,down,high,white_high_135_down,black_high_45_down,12,1.311886454,right,0.4061388,1,12,56,1,FALSE,21,1,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
630,"['high', 6]",6,white,45,left,down,high,white_high_45_down,black_high_135_down,11,1.716762602,left,0.4824421,1,11,57,1,FALSE,21,1,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
631,"['high', 2]",2,white,45,left,down,high,white_high_45_down,black_high_135_down,19,1.266412799,left,0.3810028,1,19,73,0,TRUE,28,1,1,1,TRUE,FALSE,high_2,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
632,"['low', 1]",1,white,45,left,up,low,white_low_45_up,black_low_135_up,18,1.375442716,left,0.1630775,1,18,62,0,TRUE,27,1,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
633,"['low', 2]",2,black,45,right,down,low,black_low_45_down,white_low_135_down,2,1.918434604,right,0.3968784,1,2,74,1,FALSE,26,1,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
634,"['low', 1]",1,white,135,right,up,low,white_low_135_up,black_low_45_up,17,1.790992108,right,0.3330916,1,17,63,1,TRUE,28,1,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
635,"['low', 1]",1,black,135,left,down,low,black_low_135_down,white_low_45_down,16,1.564429831,right,0.226105,0,16,64,1,FALSE,28,1,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
636,"['high', 4]",4,black,45,right,up,high,black_high_45_up,white_high_135_up,12,1.056348379,left,0.2433281,0,12,52,0,TRUE,19,1,1,1,TRUE,FALSE,high_4,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
637,"['high', 1]",1,black,135,left,up,high,black_high_135_up,white_high_45_up,20,1.751290142,right,0.1759822,0,20,64,1,TRUE,25,1,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
638,"['high', 4]",4,black,135,left,down,high,black_high_135_down,white_high_45_down,15,1.237254361,left,0.2572143,1,15,53,0,FALSE,19,1,1,1,TRUE,FALSE,high_4,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
639,"['high', 1]",1,black,135,left,up,high,black_high_135_up,white_high_45_up,23,1.621171969,left,0.4877136,1,23,65,0,TRUE,26,1,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
640,"['high', 6]",6,black,45,right,up,high,black_high_45_up,white_high_135_up,10,1.865794366,left,0.7330859,0,10,58,1,FALSE,21,1,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
641,"['high', 3]",3,black,45,right,down,high,black_high_45_down,white_high_135_down,14,1.009096797,left,0.3683081,0,14,62,1,TRUE,30,1,1,1,TRUE,TRUE,high_3,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
642,"['low', 1]",1,black,135,left,up,low,black_low_135_up,white_low_45_up,19,1.268290629,right,0.1584933,0,19,65,0,TRUE,29,1,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
643,"['low', 3]",3,white,135,right,down,low,white_low_135_down,black_low_45_down,5,1.697113275,right,0.1681015,1,5,61,1,TRUE,26,1,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
644,"['high', 6]",6,white,45,left,down,high,white_high_45_down,black_high_135_down,13,1.751587878,left,0.2728509,1,13,59,0,TRUE,22,1,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
645,"['low', 1]",1,black,45,right,down,low,black_low_45_down,white_low_135_down,22,1.880105812,right,0.2444557,1,22,66,0,FALSE,29,1,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
646,"['low', 6]",6,black,45,right,up,low,black_low_45_up,white_low_135_up,1,1.196164256,right,0.2948751,1,1,61,1,FALSE,20,1,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
647,"['low', 2]",2,black,135,left,up,low,black_low_135_up,white_low_45_up,1,1.287593669,left,0.4694251,1,1,75,1,FALSE,26,1,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
648,"['high', 6]",6,black,45,right,down,high,black_high_45_down,white_high_135_down,12,1.703477291,left,0.7072143,0,12,60,1,TRUE,23,1,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
649,"['high', 4]",4,white,45,left,up,high,white_high_45_up,black_high_135_up,14,1.800531139,left,0.3659344,1,14,54,1,TRUE,20,1,1,1,TRUE,FALSE,high_4,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
650,"['low', 6]",6,black,45,right,up,low,black_low_45_up,white_low_135_up,1,1.73144444,right,0.3554968,1,1,62,1,FALSE,20,1,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
651,"['high', 4]",4,white,135,right,up,high,white_high_135_up,black_high_45_up,13,1.609783201,right,0.2827676,1,13,55,1,FALSE,20,1,1,1,TRUE,FALSE,high_4,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
652,"['high', 3]",3,white,45,left,down,high,white_high_45_down,black_high_135_down,14,1.268639762,left,0.3778994,1,14,62,1,TRUE,30,1,1,1,TRUE,TRUE,high_3,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
653,"['high', 4]",4,white,135,right,up,high,white_high_135_up,black_high_45_up,12,1.02809641,right,0.3333894,1,12,56,1,FALSE,20,1,1,1,TRUE,FALSE,high_4,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
654,"['high', 4]",4,white,45,left,up,high,white_high_45_up,black_high_135_up,11,1.636862349,left,0.3500049,1,11,57,1,FALSE,20,1,1,1,TRUE,FALSE,high_4,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
655,"['high', 4]",4,black,45,right,down,high,black_high_45_down,white_high_135_down,10,1.519245997,left,0.3502795,0,10,58,1,FALSE,20,1,1,1,TRUE,FALSE,high_4,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
656,"['low', 3]",3,black,135,left,down,low,black_low_135_down,white_low_45_down,4,1.308645237,left,0.3334409,1,4,62,1,FALSE,26,1,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
657,"['low', 4]",4,white,135,right,up,low,white_low_135_up,black_low_45_up,9,1.203940634,right,0.3914387,1,9,61,0,FALSE,21,1,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
658,"['low', 1]",1,black,45,right,down,low,black_low_45_down,white_low_135_down,21,1.57147212,left,0.3842016,0,21,67,1,TRUE,30,1,1,1,TRUE,TRUE,low_1,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
659,"['low', 3]",3,black,45,right,up,low,black_low_45_up,white_low_135_up,3,1.773427001,right,0.4981129,1,3,63,1,FALSE,26,1,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
660,"['high', 1]",1,white,135,right,up,high,white_high_135_up,black_high_45_up,22,1.248491776,right,0.2256563,1,22,66,1,TRUE,27,1,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
661,"['low', 6]",6,white,45,left,up,low,white_low_45_up,black_low_135_up,1,1.78101146,left,0.2499659,1,1,63,1,FALSE,20,1,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
662,"['low', 6]",6,white,135,right,up,low,white_low_135_up,black_low_45_up,1,1.090128881,right,0.1482426,1,1,64,1,FALSE,20,1,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
663,"['low', 4]",4,black,135,left,up,low,black_low_135_up,white_low_45_up,8,1.661166359,left,0.2796358,1,8,62,1,TRUE,22,1,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
664,"['low', 3]",3,white,135,right,down,low,white_low_135_down,black_low_45_down,2,1.156618749,right,0.2528252,1,2,64,1,FALSE,26,1,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
665,"['low', 4]",4,black,135,left,down,low,black_low_135_down,white_low_45_down,7,1.722997561,left,0.4404435,1,7,63,1,FALSE,22,1,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
666,"['low', 6]",6,white,135,right,up,low,white_low_135_up,black_low_45_up,1,1.73276238,right,0.8709918,1,1,65,1,FALSE,20,1,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
667,"['low', 2]",2,white,135,right,up,low,white_low_135_up,black_low_45_up,1,1.87371325,right,0.3217494,1,1,76,1,FALSE,26,1,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
668,"['high', 4]",4,black,135,left,up,high,black_high_135_up,white_high_45_up,13,1.685122663,left,1.2920872,1,13,59,0,TRUE,21,1,1,1,TRUE,FALSE,high_4,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
669,"['high', 3]",3,black,135,left,up,high,black_high_135_up,white_high_45_up,14,1.454338685,right,0.522143,0,14,62,1,TRUE,30,1,1,1,TRUE,TRUE,high_3,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
670,"['low', 2]",2,white,135,right,up,low,white_low_135_up,black_low_45_up,1,1.787717784,right,0.3705469,1,1,77,1,FALSE,26,1,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
671,"['high', 6]",6,black,45,right,down,high,black_high_45_down,white_high_135_down,15,1.262857905,left,0.4227689,0,15,61,0,TRUE,24,1,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
672,"['high', 2]",2,white,135,right,up,high,white_high_135_up,black_high_45_up,18,1.289882231,right,0.4535667,1,18,74,1,TRUE,29,1,1,1,TRUE,FALSE,high_2,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
673,"['high', 4]",4,black,45,right,up,high,black_high_45_up,white_high_135_up,12,1.321034351,right,0.3833254,1,12,60,1,TRUE,22,1,1,1,TRUE,FALSE,high_4,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
674,"['low', 4]",4,white,135,right,down,low,white_low_135_down,black_low_45_down,6,1.223740497,right,0.3681677,1,6,64,1,FALSE,22,1,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
675,"['low', 3]",3,black,135,left,up,low,black_low_135_up,white_low_45_up,1,1.03219627,left,0.4252378,1,1,65,1,FALSE,26,1,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
676,"['low', 3]",3,black,45,right,up,low,black_low_45_up,white_low_135_up,1,1.805539647,right,0.2656784,1,1,66,1,FALSE,26,1,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
677,"['low', 6]",6,black,45,right,down,low,black_low_45_down,white_low_135_down,1,1.681872301,left,0.2302501,0,1,66,1,FALSE,20,1,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
678,"['low', 4]",4,black,135,left,down,low,black_low_135_down,white_low_45_down,5,1.242843433,left,0.2322038,1,5,65,1,FALSE,22,1,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
679,"['low', 4]",4,black,135,left,down,low,black_low_135_down,white_low_45_down,4,1.165008848,left,0.1938718,1,4,66,1,FALSE,22,1,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
680,"['high', 6]",6,black,135,left,down,high,black_high_135_down,white_high_45_down,18,1.25317563,left,0.3088079,1,18,62,0,FALSE,24,1,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
681,"['high', 6]",6,black,45,right,down,high,black_high_45_down,white_high_135_down,17,1.746265734,right,0.5932124,1,17,63,1,TRUE,25,1,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
682,"['low', 2]",2,black,45,right,down,low,black_low_45_down,white_low_135_down,1,1.049495031,right,0.3119714,1,1,78,1,FALSE,26,1,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
683,"['high', 1]",1,black,45,right,down,high,black_high_45_down,white_high_135_down,21,1.946447165,left,0.3945777,0,21,67,1,FALSE,27,1,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
684,"['low', 1]",1,white,45,left,down,low,white_low_45_down,black_low_135_down,21,1.42296472,left,0.247402,1,21,67,1,TRUE,30,1,1,1,TRUE,TRUE,low_1,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
685,"['high', 1]",1,black,135,left,up,high,black_high_135_up,white_high_45_up,24,1.845226223,right,0.1722886,0,24,68,0,TRUE,28,1,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
686,"['low', 3]",3,black,45,right,down,low,black_low_45_down,white_low_135_down,1,1.090590998,right,0.0880536,1,1,67,1,FALSE,26,1,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
687,"['low', 6]",6,white,45,left,down,low,white_low_45_down,black_low_135_down,4,1.485141091,left,0.328103,1,4,67,0,TRUE,21,1,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
688,"['low', 1]",1,black,45,right,up,low,black_low_45_up,white_low_135_up,21,1.08234755,right,0.3507168,1,21,67,1,TRUE,30,1,1,1,TRUE,TRUE,low_1,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
689,"['high', 3]",3,black,135,left,up,high,black_high_135_up,white_high_45_up,14,1.788380458,right,0.2654789,0,14,62,1,TRUE,30,1,1,1,TRUE,TRUE,high_3,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
690,"['low', 6]",6,black,45,right,down,low,black_low_45_down,white_low_135_down,3,1.532974389,right,0.6250276,1,3,68,1,TRUE,22,1,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
691,"['high', 1]",1,white,135,right,down,high,white_high_135_down,black_high_45_down,27,1.963770758,right,0.65205,1,27,69,0,FALSE,28,1,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
692,"['high', 3]",3,black,45,right,down,high,black_high_45_down,white_high_135_down,14,1.825996196,right,0.4684958,1,14,62,1,TRUE,30,1,1,1,TRUE,TRUE,high_3,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
693,"['high', 4]",4,white,135,right,down,high,white_high_135_down,black_high_45_down,11,1.207519184,left,0.3610426,0,11,61,1,FALSE,22,1,1,1,TRUE,FALSE,high_4,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
694,"['low', 1]",1,white,45,left,up,low,white_low_45_up,black_low_135_up,21,1.131476073,left,0.3109696,1,21,67,1,TRUE,30,1,1,1,TRUE,TRUE,low_1,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
695,"['low', 1]",1,white,45,left,down,low,white_low_45_down,black_low_135_down,21,1.357628717,left,0.2961802,1,21,67,1,TRUE,30,1,1,1,TRUE,TRUE,low_1,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
696,"['low', 4]",4,white,135,right,down,low,white_low_135_down,black_low_45_down,3,1.987321618,right,0.2568433,1,3,67,1,FALSE,22,1,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
697,"['low', 6]",6,white,45,left,up,low,white_low_45_up,black_low_135_up,2,1.724795208,left,0.2300909,1,2,69,1,FALSE,22,1,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
698,"['low', 6]",6,white,45,left,down,low,white_low_45_down,black_low_135_down,1,1.516927375,left,0.2847658,1,1,70,1,FALSE,22,1,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
699,"['high', 1]",1,white,45,left,down,high,white_high_45_down,black_high_135_down,26,1.505422877,left,0.2785358,1,26,70,1,TRUE,29,1,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
700,"['low', 1]",1,white,45,left,down,low,white_low_45_down,black_low_135_down,21,1.674383247,left,0.294379,1,21,67,1,TRUE,30,1,1,1,TRUE,TRUE,low_1,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
701,"['low', 6]",6,white,135,right,down,low,white_low_135_down,black_low_45_down,1,1.934195731,right,0.2064273,1,1,71,1,FALSE,22,1,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
702,"['low', 3]",3,white,135,right,down,low,white_low_135_down,black_low_45_down,1,1.312205593,right,0.5480606,1,1,68,1,FALSE,26,1,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
703,"['high', 3]",3,black,45,right,down,high,black_high_45_down,white_high_135_down,14,1.706866519,right,0.3299087,1,14,62,1,TRUE,30,1,1,1,TRUE,TRUE,high_3,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
704,"['high', 6]",6,black,45,right,up,high,black_high_45_up,white_high_135_up,16,1.378041808,right,0.4984533,1,16,64,1,FALSE,25,1,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
705,"['low', 6]",6,white,45,left,up,low,white_low_45_up,black_low_135_up,1,1.572110159,left,0.2561496,1,1,72,1,FALSE,22,1,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
706,"['low', 2]",2,black,45,right,down,low,black_low_45_down,white_low_135_down,1,1.140952607,right,0.3832167,1,1,79,1,FALSE,26,1,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
707,"['high', 4]",4,white,45,left,up,high,white_high_45_up,black_high_135_up,14,1.08066468,left,0.3251515,1,14,62,0,TRUE,23,1,1,1,TRUE,FALSE,high_4,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
708,"['high', 1]",1,black,45,right,up,high,black_high_45_up,white_high_135_up,25,1.717249747,right,0.308593,1,25,71,1,FALSE,29,1,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
