trial_number,trial_type,cycle_number,first_color,first_orientation,correct_response,visual_field,spatial_frequency,first_stim,second_stim,stimulus_frame_duration,fixation,answer,rt,accuracy,staircase_dv,staircase_trial_num,staircase_previous_correct,staircase_reversal,staircase_reversal_num,staircase_phase,staircase_step_size,staircase_powers_law,staircase_siam,staircase_over,staircase_name,staircase_conv_p,staircase_step_hit,staircase_step_miss,threshold_low1,threshold_low2,threshold_low3,threshold_low4,threshold_low6,threshold_high1,threshold_high2,threshold_high3,threshold_high4,threshold_high6,frame_rate,participant,psychopyVersion,frame_rate_detected
341,"['high', 6]",6,white,135,right,down,high,white_high_135_down,black_high_45_down,1,1.531478735,left,0.2950474,0,1,33,1,FALSE,10,1,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
342,"['low', 4]",4,white,135,right,up,low,white_low_135_up,black_low_45_up,2,1.225032281,right,0.1869665,1,2,37,1,FALSE,14,1,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
343,"['low', 4]",4,white,135,right,down,low,white_low_135_down,black_low_45_down,1,1.521236488,right,0.4048126,1,1,38,1,FALSE,14,1,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
344,"['low', 1]",1,white,45,left,up,low,white_low_45_up,black_low_135_up,14,1.49660116,left,0.2303655,1,14,34,1,FALSE,14,1,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
345,"['low', 1]",1,black,45,right,down,low,black_low_45_down,white_low_135_down,13,1.604062503,right,0.3354362,1,13,35,1,FALSE,14,1,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
346,"['low', 2]",2,white,135,right,down,low,white_low_135_down,black_low_45_down,5,1.579767255,right,0.2448944,1,5,36,1,FALSE,14,1,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
347,"['low', 6]",6,white,45,left,up,low,white_low_45_up,black_low_135_up,4,1.653763172,left,0.1638692,1,4,34,0,TRUE,10,1,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
348,"['high', 3]",3,white,135,right,down,high,white_high_135_down,black_high_45_down,9,1.919034489,right,0.2654739,1,9,35,0,TRUE,15,1,1,1,TRUE,FALSE,high_3,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
349,"['low', 3]",3,white,135,right,down,low,white_low_135_down,black_low_45_down,2,1.999115958,right,0.1925775,1,2,37,1,FALSE,11,1,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
350,"['high', 3]",3,white,45,left,down,high,white_high_45_down,black_high_135_down,8,1.20161678,left,0.3799918,1,8,36,1,TRUE,16,1,1,1,TRUE,FALSE,high_3,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
351,"['low', 2]",2,white,45,left,down,low,white_low_45_down,black_low_135_down,4,1.253615515,left,0.3789685,1,4,37,1,FALSE,14,1,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
352,"['high', 6]",6,white,45,left,up,high,white_high_45_up,black_high_135_up,4,1.46283026,left,0.2297011,1,4,34,0,TRUE,11,1,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
353,"['high', 1]",1,white,45,left,down,high,white_high_45_down,black_high_135_down,14,1.477482458,left,0.3114501,1,14,30,1,FALSE,13,1,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
354,"['high', 3]",3,black,45,right,up,high,black_high_45_up,white_high_135_up,7,1.572194867,right,0.2898386,1,7,37,1,FALSE,16,1,1,1,TRUE,FALSE,high_3,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
355,"['low', 3]",3,white,135,right,down,low,white_low_135_down,black_low_45_down,1,1.42684777,left,0.5191557,0,1,38,1,FALSE,11,1,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
356,"['high', 6]",6,black,45,right,down,high,black_high_45_down,white_high_135_down,3,1.713127629,right,0.3208518,1,3,35,1,TRUE,12,1,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
357,"['low', 1]",1,white,45,left,up,low,white_low_45_up,black_low_135_up,12,1.128691935,left,0.3369756,1,12,36,1,FALSE,14,1,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
358,"['low', 3]",3,black,135,left,up,low,black_low_135_up,white_low_45_up,4,1.484550842,left,0.2977668,1,4,39,0,TRUE,12,1,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
359,"['high', 4]",4,black,135,left,up,high,black_high_135_up,white_high_45_up,3,1.317522266,left,0.3111889,1,3,29,1,FALSE,11,1,1,1,TRUE,FALSE,high_4,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
360,"['low', 2]",2,black,45,right,down,low,black_low_45_down,white_low_135_down,3,1.026343674,right,0.3135871,1,3,38,1,FALSE,14,1,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
361,"['low', 1]",1,white,45,left,up,low,white_low_45_up,black_low_135_up,11,1.730968705,right,0.5540661,0,11,37,1,FALSE,14,1,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
362,"['high', 1]",1,black,135,left,down,high,black_high_135_down,white_high_45_down,13,1.228274953,left,0.3750873,1,13,31,1,FALSE,13,1,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
363,"['low', 4]",4,white,45,left,down,low,white_low_45_down,black_low_135_down,1,1.818929673,right,0.4168762,0,1,39,1,FALSE,14,1,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
364,"['high', 4]",4,black,45,right,up,high,black_high_45_up,white_high_135_up,2,1.880809909,right,0.4807766,1,2,30,1,FALSE,11,1,1,1,TRUE,FALSE,high_4,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
365,"['low', 1]",1,black,45,right,up,low,black_low_45_up,white_low_135_up,14,1.691541415,right,0.3891132,1,14,38,0,TRUE,15,1,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
366,"['low', 4]",4,white,45,left,up,low,white_low_45_up,black_low_135_up,4,1.500277379,left,0.390569,1,4,40,0,TRUE,15,1,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
367,"['high', 4]",4,black,135,left,down,high,black_high_135_down,white_high_45_down,1,1.903719527,right,0.2958216,0,1,31,1,FALSE,11,1,1,1,TRUE,FALSE,high_4,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
368,"['high', 2]",2,white,45,left,down,high,white_high_45_down,black_high_135_down,4,1.164103602,left,0.3840342,1,4,36,1,FALSE,11,1,1,1,TRUE,FALSE,high_2,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
369,"['low', 1]",1,white,45,left,up,low,white_low_45_up,black_low_135_up,13,1.329509443,right,0.8574212,0,13,39,1,TRUE,16,1,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
370,"['low', 1]",1,white,45,left,down,low,white_low_45_down,black_low_135_down,16,1.771575237,left,0.3283406,1,16,40,0,TRUE,17,1,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
371,"['high', 2]",2,white,45,left,down,high,white_high_45_down,black_high_135_down,3,1.179286475,left,0.3133267,1,3,37,1,FALSE,11,1,1,1,TRUE,FALSE,high_2,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
372,"['low', 3]",3,black,45,right,down,low,black_low_45_down,white_low_135_down,3,1.864239198,left,0.352992,0,3,40,1,TRUE,13,1,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
373,"['low', 6]",6,black,135,left,up,low,black_low_135_up,white_low_45_up,3,1.482610289,left,0.1941893,1,3,35,1,TRUE,11,1,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
374,"['low', 6]",6,white,45,left,down,low,white_low_45_down,black_low_135_down,2,1.867601508,left,0.2342384,1,2,36,1,FALSE,11,1,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
375,"['low', 2]",2,white,135,right,down,low,white_low_135_down,black_low_45_down,2,1.751813009,right,0.3715245,1,2,39,1,FALSE,14,1,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
376,"['high', 4]",4,white,135,right,up,high,white_high_135_up,black_high_45_up,4,1.99125199,left,0.2852205,0,4,32,0,TRUE,12,1,1,1,TRUE,FALSE,high_4,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
377,"['low', 3]",3,black,45,right,up,low,black_low_45_up,white_low_135_up,6,1.195525293,left,0.3319916,0,6,41,0,TRUE,14,1,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
378,"['high', 1]",1,black,45,right,up,high,black_high_45_up,white_high_135_up,12,1.876196087,right,0.2860965,1,12,32,1,FALSE,13,1,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
379,"['low', 4]",4,white,45,left,down,low,white_low_45_down,black_low_135_down,3,1.834848867,left,0.2303932,1,3,41,1,TRUE,16,1,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
380,"['high', 4]",4,black,45,right,down,high,black_high_45_down,white_high_135_down,7,1.238190512,right,0.2789328,1,7,33,0,FALSE,12,1,1,1,TRUE,FALSE,high_4,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
381,"['high', 2]",2,black,45,right,down,high,black_high_45_down,white_high_135_down,2,1.55471084,left,0.3270049,0,2,38,1,FALSE,11,1,1,1,TRUE,FALSE,high_2,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
382,"['low', 3]",3,white,135,right,up,low,white_low_135_up,black_low_45_up,9,1.467776949,right,0.1559298,1,9,42,0,FALSE,14,1,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
383,"['high', 2]",2,black,45,right,up,high,black_high_45_up,white_high_135_up,5,1.463687586,left,0.6696521,0,5,39,0,TRUE,12,1,1,1,TRUE,FALSE,high_2,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
384,"['high', 4]",4,white,135,right,down,high,white_high_135_down,black_high_45_down,6,1.857391041,right,0.0995019,1,6,34,1,TRUE,13,1,1,1,TRUE,FALSE,high_4,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
385,"['high', 2]",2,black,45,right,down,high,black_high_45_down,white_high_135_down,8,1.230897657,left,0.3626971,0,8,40,0,FALSE,12,1,1,1,TRUE,FALSE,high_2,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
386,"['low', 6]",6,white,45,left,up,low,white_low_45_up,black_low_135_up,1,1.143228553,left,0.36303,1,1,37,1,FALSE,11,1,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
387,"['high', 2]",2,black,45,right,down,high,black_high_45_down,white_high_135_down,11,1.575333612,right,0.330605,1,11,41,0,FALSE,12,1,1,1,TRUE,FALSE,high_2,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
388,"['high', 3]",3,white,135,right,down,high,white_high_135_down,black_high_45_down,6,1.388799791,right,0.3033961,1,6,38,1,FALSE,16,1,1,1,TRUE,FALSE,high_3,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
389,"['high', 4]",4,black,135,left,up,high,black_high_135_up,white_high_45_up,5,1.385683787,left,0.2790695,1,5,35,1,FALSE,13,1,1,1,TRUE,FALSE,high_4,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
390,"['low', 3]",3,black,135,left,up,low,black_low_135_up,white_low_45_up,8,1.807487656,left,0.3124038,1,8,43,1,TRUE,15,1,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
391,"['high', 6]",6,black,135,left,down,high,black_high_135_down,white_high_45_down,2,1.076965138,left,0.6180066,1,2,36,1,FALSE,12,1,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
392,"['high', 2]",2,white,45,left,up,high,white_high_45_up,black_high_135_up,10,1.618099386,left,0.3005452,1,10,42,1,TRUE,13,1,1,1,TRUE,FALSE,high_2,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
393,"['low', 6]",6,white,45,left,up,low,white_low_45_up,black_low_135_up,1,1.191720567,left,0.277578,1,1,38,1,FALSE,11,1,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
394,"['high', 6]",6,black,45,right,down,high,black_high_45_down,white_high_135_down,1,1.13893299,right,0.3523994,1,1,37,1,FALSE,12,1,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
395,"['high', 6]",6,black,135,left,up,high,black_high_135_up,white_high_45_up,1,1.464318458,left,0.3507936,1,1,38,1,FALSE,12,1,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
396,"['high', 2]",2,white,45,left,up,high,white_high_45_up,black_high_135_up,9,1.370394176,left,0.2801191,1,9,43,1,FALSE,13,1,1,1,TRUE,FALSE,high_2,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
397,"['high', 1]",1,white,45,left,up,high,white_high_45_up,black_high_135_up,11,1.098509753,left,0.3185956,1,11,33,1,FALSE,13,1,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
398,"['high', 6]",6,black,135,left,down,high,black_high_135_down,white_high_45_down,1,1.325724191,right,0.3228472,0,1,39,1,FALSE,12,1,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
399,"['high', 3]",3,black,45,right,down,high,black_high_45_down,white_high_135_down,5,1.379019856,right,0.2626696,1,5,39,1,FALSE,16,1,1,1,TRUE,FALSE,high_3,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
400,"['low', 4]",4,black,135,left,up,low,black_low_135_up,white_low_45_up,2,1.404723829,left,0.2859736,1,2,42,1,FALSE,16,1,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
401,"['high', 6]",6,black,45,right,down,high,black_high_45_down,white_high_135_down,4,1.09269035,right,0.2216708,1,4,40,0,TRUE,13,1,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
402,"['high', 3]",3,white,45,left,up,high,white_high_45_up,black_high_135_up,4,1.837044328,left,0.243852,1,4,40,1,FALSE,16,1,1,1,TRUE,FALSE,high_3,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
403,"['low', 3]",3,black,45,right,down,low,black_low_45_down,white_low_135_down,7,1.425065144,right,0.2083094,1,7,44,1,FALSE,15,1,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
404,"['low', 6]",6,white,45,left,down,low,white_low_45_down,black_low_135_down,1,1.797069323,left,0.2428335,1,1,39,1,FALSE,11,1,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
405,"['high', 4]",4,white,45,left,up,high,white_high_45_up,black_high_135_up,4,1.414664488,left,0.2364915,1,4,36,1,FALSE,13,1,1,1,TRUE,FALSE,high_4,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
406,"['high', 2]",2,black,135,left,down,high,black_high_135_down,white_high_45_down,8,1.46063938,left,0.6926479,1,8,44,1,FALSE,13,1,1,1,TRUE,FALSE,high_2,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
407,"['high', 4]",4,black,135,left,up,high,black_high_135_up,white_high_45_up,3,1.898340853,left,0.706127,1,3,37,1,FALSE,13,1,1,1,TRUE,FALSE,high_4,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
408,"['low', 1]",1,black,45,right,up,low,black_low_45_up,white_low_135_up,15,1.824870178,right,0.3769828,1,15,41,1,TRUE,18,1,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
409,"['low', 3]",3,white,45,left,up,low,white_low_45_up,black_low_135_up,6,1.880213378,left,0.2938057,1,6,45,1,FALSE,15,1,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
410,"['low', 3]",3,white,135,right,down,low,white_low_135_down,black_low_45_down,5,1.798561849,right,0.296561,1,5,46,1,FALSE,15,1,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
411,"['low', 4]",4,white,45,left,up,low,white_low_45_up,black_low_135_up,1,1.652974241,left,0.5686145,1,1,43,1,FALSE,16,1,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
412,"['low', 4]",4,white,135,right,up,low,white_low_135_up,black_low_45_up,1,1.914234341,right,0.2464074,1,1,44,1,FALSE,16,1,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
413,"['high', 4]",4,black,135,left,down,high,black_high_135_down,white_high_45_down,2,1.518430989,right,0.3602159,0,2,38,1,FALSE,13,1,1,1,TRUE,FALSE,high_4,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
414,"['low', 2]",2,black,45,right,down,low,black_low_45_down,white_low_135_down,1,1.313529674,left,0.3458723,0,1,40,1,FALSE,14,1,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
415,"['low', 2]",2,black,45,right,up,low,black_low_45_up,white_low_135_up,4,1.477232928,right,0.3650916,1,4,41,0,TRUE,15,1,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
416,"['low', 4]",4,black,45,right,down,low,black_low_45_down,white_low_135_down,1,1.446062181,left,0.2082393,0,1,45,1,FALSE,16,1,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
417,"['high', 1]",1,white,45,left,down,high,white_high_45_down,black_high_135_down,10,1.42004081,left,0.2936372,1,10,34,1,FALSE,13,1,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
418,"['low', 6]",6,black,135,left,up,low,black_low_135_up,white_low_45_up,1,1.672333633,right,0.4917441,0,1,40,1,FALSE,11,1,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
419,"['low', 4]",4,black,135,left,up,low,black_low_135_up,white_low_45_up,4,1.027126171,left,0.26243,1,4,46,0,TRUE,17,1,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
420,"['high', 1]",1,black,135,left,down,high,black_high_135_down,white_high_45_down,9,1.698350938,left,0.2847981,1,9,35,1,FALSE,13,1,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
421,"['low', 6]",6,black,135,left,up,low,black_low_135_up,white_low_45_up,4,1.170795871,left,0.3320208,1,4,41,0,TRUE,12,1,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
422,"['high', 1]",1,white,45,left,up,high,white_high_45_up,black_high_135_up,8,1.595889753,left,0.3746116,1,8,36,1,FALSE,13,1,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
423,"['low', 6]",6,white,45,left,up,low,white_low_45_up,black_low_135_up,3,1.022914888,left,0.3060406,1,3,42,1,TRUE,13,1,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
424,"['low', 2]",2,black,135,left,up,low,black_low_135_up,white_low_45_up,3,1.803072121,left,0.3214175,1,3,42,1,TRUE,16,1,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
425,"['low', 4]",4,black,45,right,up,low,black_low_45_up,white_low_135_up,3,1.704080561,right,0.2305478,1,3,47,1,TRUE,18,1,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
426,"['low', 4]",4,black,45,right,up,low,black_low_45_up,white_low_135_up,2,1.114984841,right,0.3004298,1,2,48,1,FALSE,18,1,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
427,"['low', 6]",6,black,45,right,up,low,black_low_45_up,white_low_135_up,2,1.288042742,right,0.5012071,1,2,43,1,FALSE,13,1,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
428,"['low', 4]",4,white,45,left,up,low,white_low_45_up,black_low_135_up,1,1.373357643,left,0.2884883,1,1,49,1,FALSE,18,1,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
429,"['low', 4]",4,black,45,right,up,low,black_low_45_up,white_low_135_up,1,1.097512485,right,0.2261725,1,1,50,1,FALSE,18,1,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
430,"['high', 4]",4,white,45,left,down,high,white_high_45_down,black_high_135_down,5,1.498300918,left,0.2688333,1,5,39,0,TRUE,14,1,1,1,TRUE,FALSE,high_4,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
431,"['high', 1]",1,black,135,left,up,high,black_high_135_up,white_high_45_up,7,1.315855372,right,0.288677,0,7,37,1,FALSE,13,1,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
432,"['high', 4]",4,black,135,left,up,high,black_high_135_up,white_high_45_up,4,1.562838949,left,0.2042134,1,4,40,1,TRUE,15,1,1,1,TRUE,FALSE,high_4,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
433,"['low', 1]",1,white,45,left,up,low,white_low_45_up,black_low_135_up,14,1.161324145,left,0.3728612,1,14,42,1,FALSE,18,1,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
434,"['high', 6]",6,white,45,left,up,high,white_high_45_up,black_high_135_up,3,1.821142324,left,0.2508348,1,3,41,1,TRUE,14,1,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
435,"['high', 1]",1,white,45,left,up,high,white_high_45_up,black_high_135_up,10,1.889173199,left,0.2413381,1,10,38,0,TRUE,14,1,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
436,"['low', 4]",4,white,45,left,down,low,white_low_45_down,black_low_135_down,1,1.395789497,left,0.2906621,1,1,51,1,FALSE,18,1,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
437,"['high', 1]",1,black,135,left,up,high,black_high_135_up,white_high_45_up,9,1.587747568,left,0.2607242,1,9,39,1,TRUE,15,1,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
438,"['low', 1]",1,black,45,right,up,low,black_low_45_up,white_low_135_up,13,1.828798256,right,0.3277023,1,13,43,1,FALSE,18,1,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
439,"['low', 2]",2,black,135,left,down,low,black_low_135_down,white_low_45_down,2,1.997740638,left,0.2560333,1,2,43,1,FALSE,16,1,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
440,"['low', 4]",4,black,135,left,up,low,black_low_135_up,white_low_45_up,1,1.009417033,left,0.5610266,1,1,52,1,FALSE,18,1,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
441,"['high', 6]",6,white,135,right,up,high,white_high_135_up,black_high_45_up,2,1.380546169,right,0.2447917,1,2,42,1,FALSE,14,1,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
442,"['high', 3]",3,black,45,right,up,high,black_high_45_up,white_high_135_up,3,1.690762153,left,0.2045534,0,3,41,1,FALSE,16,1,1,1,TRUE,FALSE,high_3,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
443,"['low', 3]",3,black,45,right,up,low,black_low_45_up,white_low_135_up,4,1.220406898,right,0.2635256,1,4,47,1,FALSE,15,1,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
444,"['high', 2]",2,black,135,left,up,high,black_high_135_up,white_high_45_up,7,1.222502447,left,0.2909833,1,7,45,1,FALSE,13,1,1,1,TRUE,FALSE,high_2,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
445,"['high', 2]",2,white,135,right,down,high,white_high_135_down,black_high_45_down,6,1.750307921,right,0.1984666,1,6,46,1,FALSE,13,1,1,1,TRUE,FALSE,high_2,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
446,"['low', 1]",1,white,135,right,down,low,white_low_135_down,black_low_45_down,12,1.939472403,right,0.1952722,1,12,44,1,FALSE,18,1,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
447,"['high', 3]",3,white,135,right,down,high,white_high_135_down,black_high_45_down,6,1.098928507,right,0.2202309,1,6,42,0,TRUE,17,1,1,1,TRUE,FALSE,high_3,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
448,"['low', 2]",2,black,45,right,up,low,black_low_45_up,white_low_135_up,1,1.173070295,right,0.2862934,1,1,44,1,FALSE,16,1,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
449,"['low', 4]",4,black,135,left,up,low,black_low_135_up,white_low_45_up,1,1.546290744,right,0.3335685,0,1,53,1,FALSE,18,1,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
